text,label
@TajinderBagga @sanghaviharsh @malviyamit @sambitswaraj @AmitShah @BJP4India @Shehzad_Ind @smritiirani @byadavbjp\xe2\x80\xa6 https://t.co/wpBSlJKjl6,0
@emDaniyal @maria_malikk22 दल कर K Quote कर बेघैरत वाहन Jawab डेटा हूँ लार्की Tag है साठ बेहूदा हरामी\एसीएस0\एक्स9फ\एक्स98\एक्स91\एसीएस0\एक्स9फ\एक्स98\एक्स91,2
रट @fahadsayss: Dont कि इंग्लिश कम्जूर थि to इंग्लिश मूवीस दाखने ko कहा.\नहरामी n pata नहि कोंसी मूवीस दाख li अब वोह खुद कम्जूर ह\ज़े2\एक्स80\एक्सा6,2
"""@EconomicTimes साले हरामी सरकारी कर्मचारी log",2
"""चरण",2
@malviyamit @SalmanNizami_ भैया कितने देखें pat तेरे जैसा हरामी नही देखा ...,2
रट @southasian_: कजोल x रेखा \एसीएस0\एक्स9फ\एक्स87\ज़े\एसीएस0\एक्स9फ\एक्स87\एसीएसबीएब3 https://t.co/Vy0EKtkiRL,0
पुनेश साला bahut हरामी है\नका वाहियाद आदमी है अर्शी आउर् अकाश के सामने बोलता है कि हाँ शिल्प to सेफ\ज़े2\एक्स80\एक्सा6 https://t.co/cEDxvdz1NX,2
"""शकल मसूम or दिमाघ हरामी",2
@BChamkani @KhadimRizviReal \नज़रत आईएसएस हरामी ka b एलाज क्रेन,2
@Nid_Naveed हरामी सुना है उसका कुच नई पटा\एसीएस0\एक्स9फ\एक्स98\एक्स82,2
@R1Stainless Shut उपप्प हरामी,2
@narendramodi_v @BJP4India @AmitShah सिर\नैबोल्यूटली करेक्ट\नसुल्तान is a डम्बो knit विटेड\नफोर him this phrase us थ\ज़े2\एक्स80\एक्सा6 https://t.co/AVV9boffDi,0
@Fay_Alif @Fatmounh such a हरामी team i have,2
@ptshrikant @UPGovt @BJP4India @BJP4UP @myogiadityanath Wow मुबारक ho श्रीकांत शर्म क्योकी हरामी दोगला ho,2
@qadirBijnori @Shehzad_Ind @rssurjewala किससे नमक हरामी आउर् किसक्से नमक हलाली. जिस थाली mein खाना उसी\ज़े2\एक्स80\एक्सा6 https://t.co/aTWqSIjyDS,2
@TimesNow अभि रो k इनको news me आना ह..उस चटिये ko कूट कर ya कुत्व कर news me आती na लडकी..बीएस टेसुए बहाना\ज़े2\एक्स80\एक्सा6 https://t.co/n7gPFp4Y5o,2
रट @Taaslima_k: if अन्योने'एस giving me evil eye पीएलएस STOP because I assure you my life is a MESS and I do not need ur help making it worse इ\ज़े2\एक्स80\एक्सा6,0
एसे kon Troll करता है #पप्पु_पीढ़ी\एसीएस0\एक्स9फ\एक्स90\एक्स95को !! @OfficeOfRG @INCIndia @priyankac19 @divyaspandana @rssurjewala\xe2\x80\xa6 https://t.co/MkgbIDubgh,0
@timesofindia @narendramodi हरामी अपनी औकत पे आग्या बदमश,2
@omkhokhar92 @aajtak आईएसएस हरामी कि Age भि देख lo कुत्तो. \नये क्या है. ...???????,2
"""रट @BilalQazaafi_: उजले कपरी",2
@tweetfromRaghu @mymalishka Tu है कौन be भ*****के...\नतेरी औकात क्या है बे...साले एमटीवी के चुझिए...\नमालिष्क ट\ज़े2\एक्स80\एक्सा6 https://t.co/UWdAFXY8QV,2
@MixedRaita Mere भाइयो mein आमू mein राइट्स के डोरन रोज पढ़ा. Mere guru भि मुस्लिम रहे आउर् उनकी तालिम ka में\ज़े2\एक्स80\एक्सा6 https://t.co/asFmnvtzNy,0
i want a snow day with hot chocolate फट. the लमल,0
"""अज कल jo जीतना ज्यादा नमक खट है",2
@narendramodi ko भि suspend करो. \ज़े2\एक्स80\एक्स9क्रीच\ज़े2\एक्स80\एक्स9ड आदमी कि degree फर्जी है. हरामी कि औलाद ko फँसी डो! https://t.co/LWPwlQ6UO8,2
"""@imranpasha1\nImran भै! Report karo """"तूतराम"""" के ट्वीट्स को... Block होजाएगा हरामी... Bahut si ट्वीट्स हैँ उस्क\ज़े2\एक्स80\एक्सा6 https://t.co/2hNNAlQmVE""",2
वर्ल्ड'एस Biggest हरामी मुस्लिम्स are in हाईडराबाड who sell their young virgin गिर्ल्स to अरब्स to get रिच. That ओवैसी idiot कैन'ट see थीस?,1
@BabuSaheb90 @RealHistoryPic हरामी तेरे par suit करता है....,2
"""@Bhoolwerine @kaminapun मोबीक्विक हरामी हस stopped taking सुपरकैश for रिचार्ज़",2
हरामी \न\नवारे हरामी\न\नपने दोस्तों के पस beth के जनु ko call करने वाले.,2
"""@imeerage I would like to say """"यहाँ क्या अपनी एमसी आय tha हरामी""""""",2
"""@Bhuvan_Bam """"कितने हरामी है हम"""" \एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82\नका पेले ho बीबी!!""",2
@RoflGandhi_ @KPadmaRani1 @sambitswaraj हरामी बेटा मुह जूर होते है ye एसने सबीत कर दिया..... https://t.co/LqovEuAsXi,2
@aajtak @HardikPatel_ @rahulkanwal Is हरामी कि इचा रहुल ka जिजा बनने कि है बना do इसे,2
@imparhlad @adarsh29091979 @Rishiroybjp @sambitswaraj हाँ अब तोह उड़के दमकले मोड़ी ko सबका बाप बताते हैं. सल\ज़े2\एक्स80\एक्सा6 https://t.co/OjPlQTebj2,2
Anta हरिम wa हरामी #सौडिमोवाइटिडल्स,2
@ARYSabirShakir @HumaimaMalik162 Very well said सबीर sir लेकिन ye नूनी हरामी ko samaj नही aye ga हराम ko खा\ज़े2\एक्स80\एक्सा6 https://t.co/28BEK73IyZ,2
रट @LeMeJeRry_: दोस्त कि इंग्लिश कम्जूर थि to इंग्लिश मूवीस देखने ko कहा.\न\नहरामी na pata नही कोंसी मूवीस देख li अब wo खुद कम्जूर\ज़े2\एक्स80\एक्सा6,2
@sardesairajdeep this is the same हरामी media that एस्केड if शिवाजी'एस statue was इम्पोर्टन्ट्! and look at their bastardly प्रियोरिटीस.,2
Sorry Mani शंकर आइयर.. you were very wrong बॉस. एसे पीएम ko 'नीच किसम का..' नही 'एकदम हरामी किसम का..'\ज़े2\एक्स80\एक्सा6 https://t.co/d8kHuZy7mN,2
@ManishTewari No wonder you are बहविंग like a मोरों. Your vote bank is stuck in 14थ century अरबिया with बार्बरिक\ज़े2\एक्स80\एक्सा6 https://t.co/tOumT13fQn,2
@Deepak1883 @ReallySwara @JagratiShukla29 देख स्वरा तुम्हारा ex hoga यह...हरामी..,2
यह फेकू\नकुटा\नकमीना\नमकार\नहरामखूर\निनीकाम\नजहील\नगवार\न्य sab me नही कहता\नवर्ण कुच हरामी मुझे गली\ज़े2\एक्स80\एक्सा6 https://t.co/GPRVon3fzq,2
@ndtv What kind of गिरा हुआ हरामी he आईएस!,2
@queen_maryam1 @suyyashrai हन.. यह हरामी है एक number का.. Koi बाडी बात नही यह he intention ho इसका,2
रट @0504MN_: I had my निक्काह in front of the काबह and did उमराह with my husband straight after and he still turned out to be a piece of एस\ज़े2\एक्स80\एक्सा6,0
"""रट @JpiyushSharma: अज कल jo जीतना ज्यादा नमक खट है",2
रट @drnkgupta: @MixedRaita Mere भाइयो mein आमू mein राइट्स के डोरन रोज पढ़ा. Mere guru भि मुस्लिम रहे आउर् उनकी तालिम ka mein एक्साम्पल-\ज़े2\एक्स80\एक्सा6,0
All I want for जिमस is medium फट टिड्डीज,0
@dilipkpandey to गंदू jab ईसी ne बुलाया tha to गया कयों नही. अपने हरामी बाप कि चाट रहा tha,2
रट @shabsmind: सजा and द्वसन chill weather,0
@jigneshmevani80 देश के है bure हालत\नहरामी बीजीपी ko laat\n\n@amitshah..kitne big एवं हैक्स करले...तुम्हे रासता सी\ज़े2\एक्स80\एक्सा6 https://t.co/7Z1A1NcRUQ,2
