text,label
"['Agar', 'हिंदु', 'terrorism', 'par', 'आय', 'to', 'भागते', 'फिरोगे', 'एक', 'आपसी', 'राजनीश', 'ko', 'हिंदु', 'terror', 'ka', 'Naam', 'dene', 'wale', 'द्र', 'नरंग', 'के', 'वक्त', 'kaha', 'mar', 'गाये', 'the', 'Ye', 'selective', 'secularism', 'नही', 'चलेगा']",no
"['Tum', 'bahut', 'गंदगी', 'निकली', 'बन्दगी', 'we', 'hate', 'you', 'हमलोग', 'शिल्प', 'फ्रंस', 'hey', 'punish', 'ko', 'save', 'करने', 'k', 'लिया', 'vote', 'किया', 'आपने', 'विकाश', 'k', 'लिया', 'vote', 'magi', 'इतना', 'फिल्प', 'कइसे', 'ho', 'सकरी', 'ho', 'आपशिल्पाहलिक्स']",yes
"['वेद', 'तीवारी', 'ye', 'भि', 'सही', 'है', 'baba', 'log', 'to', 'चुपा', 'के', 'रपर', 'कर', 'रहे', 'मुस्लिम', 'me', 'मौलवी', 'धर्म', 'के', 'naam', 'पे', 'महिलाओ', 'ka', 'rape', 'करते', 'हैबाबा', 'आउर्', 'मौलवी', 'दोनो', 'गलत', 'करे', 'है']",no
"['हीना', 'bahut', 'झुट', 'bolti', 'है', 'fir', 'मानती', 'भि', 'नहि', 'है', 'मैने', 'ye', 'bola', 'jab', 'सलमन', 'बोलते', 'gain', 'to', 'bolti', 'है', 'ho', 'सकता', 'है', 'I', 'hate', 'your', 'पलतू', 'behaviour']",yes
"['Q', 'तेरी', 'बहन', 'ka', 'rape', 'किया', 'tha', 'us', 'criminal', 'ne', 'ya', 'wo', 'तेरे', 'मा', 'ka', 'yar', 'है', 'सालो', '2कौड़ी', 'कि', 'आकड', 'नहि', 'टिंगू', 'तुम्हारी', 'आउर्', 'aa', 'गाये', 'बकवास', 'करने']",no
"['Wo', 'रोहिणी', 'वाला', 'baba', 'जिसने', 'मसूम', 'हिंदु', 'लडकियों', 'ko', 'rape', 'किया', 'tha', 'उसका', 'क्या', 'naam', 'tha']",yes
"['but', 'why', 'jab', 'प्रि', 'ye', 'सोचके', 'विकास', 'ko', 'support', 'कर', 'रह', 'tha', 'टीबी', 'to', 'एहिना', 'जि', 'फ्रंडशप्प', 'कि', 'bat', 'कर', 'rhe', 'the', 'कि', 'फ्रंड्स', 'ko', 'hi', 'support', 'क्रो', '2मीन', 'पहले', 'ख', 'rhe', 'the', 'i', 'hate', 'u', 'बेंग्लवत्यागी', 'भि', 'जनता', 'tha', 'कि', 'wha', 'बैठे', 'कितने', 'भि', 'city', 'बजे', 'प्र', 'दिल', 'se', 'सर्फ', 'हीना', 'साठ', 'है', 'to', 'उसका', 'vote', 'मेटर', 'करता', 'h']",no
"['सपना', 'जि', 'rape', 'करने', 'वाला', 'चाहे', 'हिंदु', 'ho', 'ya', 'मुस्लिम', 'सजा', 'एक', 'होनी', 'चाहिए', 'उसके', 'hath', 'pair', 'kat', 'दिये', 'जायें', 'ya', 'फिर', 'उसकी', 'आँखें', 'फोड', 'di', 'जायें', 'कम', 'se', 'कम', 'उन्हे', 'v', 'डर्ड', 'ka', 'एहसास', 'to', 'ho']",no
"['I', 'hate', 'you', 'रजू', 'सृवस्तवतुमुद्र', 'क्या', 'बिगड़ा', 'है', 'शिल्प', 'नेपाइस', 'लेकर', 'कुच', 'भि', 'करोगे', 'क्या', 'भगवन', 'ne', 'तुम्हे', 'भि', 'बेटी', 'di', 'हैपर', 'वाला', 'sab', 'देख', 'रहा', 'है', 'उसे', 'डरो']",yes
"['क्या', 'हिंदु', 'baba', 'ko', 'हिंदु', 'लड़कियों', 'ka', 'rape', 'करणा', 'एलोवेड', 'है']",no
"['बहुत्तौजारदारी', 'नवाज', 'शरीफ', 'जानवर', 'है', 'or', 'खवातीन', 'ko', 'rape', 'करवाता', 'है', 'पंजाब', 'main']",no
"['हाँ', 'इस्लाम', 'सर्फ', 'शराब', 'पीने', 'se', 'hi', 'बदनाम', 'होता', 'है', 'terrorism', 'आउर्', 'fundamentalism', 'वहबिस्म', 'and', 'सलफिस्म', 'se', 'नहीं', 'नहीं', 'ज्यादातर', 'मुगल', 'बादशाह', 'आउर्', 'सुल्तांस', 'बेवरे', 'the', 'जिन्को', 'इस्लामी', 'अपना', 'मसीहा', 'मानते', 'hain']",yes
"['Agar', 'no', 'hate', 'Guru', 'गोबिंद', 'Singh']",no
"['कुच', 'लोगो', 'ne', 'enjoy', 'किया', 'कुच', 'ko', 'अफसोस', 'हुआ', 'आप', 'pure', 'फंस', 'ko', 'नही', 'बोल', 'सकते', 'I', 'was', 'also', 'sad', 'but', 'I', 'also', 'hate', 'her', 'too']",no
"['Flu', 'se', 'नाक', 'सारह', 'ज्ञा', 'है', 'यारी', 'hate', 'विंटर्स']",yes
"['अब', 'se', 'main', 'भि', 'लॉकी', 'कि', 'sabzi', 'नहो', 'खाऊँगी', 'I', 'hate', 'this', 'sabzi']",yes
"['आउर्', 'भि', 'bahut', 'कुच', 'tha', 'बीबी', 'related', 'se', 'बोलने', 'ko', 'रजू', 'श्री', 'प्र', 'तुमने', 'परसनौल', 'ज', 'के', 'bola', 'शिल्प', 'ko', 'उसके', 'कम', 'के', 'bare', 'me', 'उसके', 'self', 'respect', 'के', 'bare', 'me', 'i', 'hate', 'u', 'रजू', 'श्री', 'जैसी', 'तुम्हरी', 'शक्ल', 'वैसी', 'तुम्हारी', 'अकल']",no
"['fir', 'whistle', 'बजने', 'se', 'पहले', 'i', 'hate', 'u', 'I', 'hate', 'u', 'Q', 'bola', 'Or', 'jo', 'लुव', 'हमेशा', 'तुम्हारे', 'साठ', 'रहा', 'use', 'support', 'q', 'नही', 'किया', 'अखाड़े', 'me']",yes
"['I', 'hate', 'too', 'यार', 'This', 'show', 'is', 'so', 'बायस्ड', 'na', 'Sare', 'ache', 'लोगो', 'ko', 'bahar', 'कर', 'चुटियों', 'ko', 'rakh', 'लिया', 'शित']",yes
"['काफी', 'संकल्पित', 'ho', 'आप', 'कि', 'ड्वारकैक्सप्रेसवे', 'कभी', 'bane', 'hi', 'na', 'आउर्', 'खेरकिडॉलटोल', 'कभी', 'hate', 'hi', 'na', 'Poster', 'बना', 'के', 'tweet', 'कर', 'dene', 'se', 'hum', 'थोड़ी', 'मान', 'लंगे', 'आपके', 'झूट', 'ko', 'साच', 'रेरा', 'dilute', 'किया', 'आउर्', 'ओनलाइन', 'आरटीआई', 'भि', 'नही', 'हरयाना', 'me']",no
"['टेंटेज', 'इतना', 'बाडा', 'नामर्द', 'है', 'कि', 'agar', 'इसके', 'सामने', 'koi', 'eve', 'teasing', 'ho', 'ya', 'rape', 'ho', 'to', 'baith', 'k', 'हसेगा', 'ar', 'बोलेगा', 'मै', 'क्यू', 'पदु', 'इनके', 'beech', 'मै', 'एसे', 'आदमी', 'कलंक', 'है', 'हमारे', 'देश', 'k', 'lye']",yes
"['I', 'hate', 'टैकल्स', 'all', 'रेप्स', 'वोह', 'मुह', 'खोलता', 'है', 'कि', 'उसे', 'खुच', 'फेक', 'के', 'मरने', 'ka', 'मन', 'करता', 'है']",yes
"['Now', 'i', 'hate', 'कोलोर्श्ट्व', 'show', 'एन्टरटाइनामटिराट', 'ye', 'क्या', 'तरीका', 'है', 'joke', 'बनाने', 'ka', 'शिल्प', 'जि', 'कि', 'insult', 'कर', 'dali', 'जोक्स', 'कि', 'अपनी', 'limit', 'hoti', 'wo', 'भि', 'जिसपे', 'joke', 'कर', 're', 'wo', 'वहा', 'पे', 'है', 'भि', 'नही', 'hate', 'this', 'so', 'no', 'respect', 'for', 'वोमन', 'शिल्पशिंदे', 'वेस्तन्दब्यशिल्प']",yes
"['हहाहाहा', 'हाँ', 'समझ', 'गया', 'tha', 'मन', 'bari', 'बीटी', 'है', 'ऐसी', 'hoti', 'नहन', 'hen', 'गिर्ल्स', 'i', 'hate', 'this', 'ढिशों', 'ढिशों', 'हहाहा']",no
"['रजू', 'श्री', 'जैसे', 'घटिया', 'एंटरटेनर्स', 'होते', 'है', 'jo', 'पैसे', 'ko', 'लिए', 'किसी', 'भि', 'had', 'तक', 'किसी', 'ko', 'भि', 'बोल', 'शक्ते', 'है', 'रजू', 'श्री', 'भुल', 'ग्ये', 'कि', 'public', 'agar', 'उपरे', 'लाती', 'है', 'to', 'niche', 'लाना', 'भि', 'जानती', 'है', 'I', 'hate', 'रजू', 'श्री', 'u', 'r', 'a', 'disgusting', 'Entertainer']",yes
"['नही', 'जि', 'i', 'just', 'hate', 'तिन्दयकारेले', 'नद', 'एटीसी', 'jo', 'भि', 'bole', 'hain']",yes
"['असराम', 'ko', 'बेटी', 'doge', 'to', 'rape', 'to', 'hoga', 'hi', 'कहते', 'है', 'na', 'आग', 'आउर्', 'koila', 'एक', 'साठ', 'रहेगा', 'to', 'आग', 'लगे', 'hi']",no
"['कुट्टी', 'tu', 'जीतना', 'विकास', 'के', 'खिलाफ', 'लिखेगे', 'उतना', 'hi', 'तेरे', 'शितप', 'ko', 'नफरत', 'मिलेगमुझे', 'वोह', 'buri', 'नहि', 'लटती', 'तेरे', 'जैसे', 'वाहियत', 'fan', 'के', 'वजह', 'se', 'शिल्प', 'शितप', 'लगाने', 'लैजीकारी', 'on', 'more', 'u', 'will', 'write', 'बुल्लशित', 'more', 'people', 'will', 'hate', 'शितप', 'Twitter', 'par', 'hi', 'जीता', 'लेना', 'शितप', 'ko']",no
"['रजू', 'जि', 'same', 'on', 'you', 'jo', 'आपने', 'शिल्प', 'जि', 'के', 'बारे', 'me', 'bahut', 'गलत', 'bola', 'I', 'hate', 'you', 'me', 'पहले', 'आप', 'कि', 'fan', 'आब', 'नही', 'हू']",no
"['भै', 'jo', 'strong', 'होता', 'he', 'उस्को', 'hate', 'he', 'किया', 'जता', 'he', 'or', 'अपना', 'भै', 'सबसे', 'strong', 'he', 'is', 'वक्त', 'game', 'me', 'to', 'ye', 'to', 'obviously', 'बोलेग', 'एसा', 'लुव', 'k', 'लिए']",no
"['पाकिस्तान', 'ka', 'scene', 'अलग', 'है', 'They', 'hate', 'us', 'we', 'hate', 'them']",no
"['सही', 'बोलते', 'है', 'hum', 'jab', 'Ram', 'रहीम', 'असरम', 'रामपाल', 'ko', 'देखा', 'tha', 'to', 'भि', 'अकल', 'नही', 'आती', 'इनको', 'घार', 'me', 'मा', 'बाप', 'सास', 'ससुर', 'कि', 'सेवा', 'नही', 'कर', 'सकती', 'or', 'baba', 'के', 'per', 'दबाने', 'चाली', 'jati', 'है', 'to', 'क्या', 'इनकी', 'puja', 'करेगे', 'rape', 'Hi', 'होगे']",no
"['Or', 'baba', 'कि', 'बात', 'to', 'jo', 'लडकी', 'खुद', 'hi', 'baba', 'के', 'pass', 'जाये', 'उसका', 'to', 'rape', 'hoga', 'hi', 'par', 'jo', 'मसुम', 'बची', 'ka', 'घार', 'me', 'rape', 'करते', 'है', 'wo', 'Up', 'के', 'मुस्लिम', 'the', 'रहेगे']",no
"['Up', 'me', 'क्यू', 'मुस्लिम', 'hi', 'हिंदु', 'बेटियों', 'ka', 'rape', 'करते', 'है', 'किसने', 'Di', 'उन्हे', 'ताकत', 'हिंदु', 'ko', 'कमजोर', 'बनाया', 'आप', 'जेसे', 'लोगो', 'ne']",yes
"['घमण्ड', 'है', 'use', 'खुद', 'par', 'Bahut', 'fake', 'है', 'चालु', 'बेहूदा', 'घटिया', 'I', 'hate', 'her']",yes
"['क्या', 'क्या', 'सह', 'के', 'आयी', 'है', 'हमारी', 'queen', 'I', 'hate', 'you']",no
"['Sale', 'चटिये', 'एक', 'लडकी', 'कि', 'इज्जत', 'करणा', 'नही', 'जनता', 'hate', 'u', 'from', 'नेपाल']",yes
"['दिल्ली', 'ka', 'निर्भय', 'case', 'अपको', 'याद', 'hoga', 'UP', 'का2', 'दलित', 'लडकी', 'ko', 'rape', 'करके', 'जला', 'कर', 'मरने', 'ka', 'Case', 'भि', 'yad', 'hoga', 'ye', 'sab', 'यादव', 'Congress', 'राज', 'me', 'hi', 'हुआ']",no
"['तुम्हे', 'koi', 'कहे', 'शक्ति', 'कपूर', 'k', 'pass', 'जायो', 'even', 'जुटता', 'उठा', 'de', 'तोह', 'कैसा', 'लगेगा', 'hate', 'करणा', 'बांध', 'karo', 'but', 'fact', 'par', 'बात', 'karo', 'झा', 'if', 'u', 'girl', 'so', 'यह', 'गिर्ल्स', 'कि', 'respect', 'कि', 'बात', 'है', 'बहन']",no
"['अरी', '16', 'डेक', 'gang', 'rape', 'me', 'justice', 'के', 'लिए', 'protest', 'कर', 'rhe', 'लोगो', 'पे', 'लाचीचार्ग', 'करणा', 'even', 'लडकियों', 'ko', 'मरना', 'ye', 'मनमोहन', 'जि', 'se', 'सीखे', 'हत्टप्षस्थस्थाइलोंवैंवाटिसेटस943843130419290113', '…']",no
"['and', '2नद', 'ma', 'कभी', 'अपनी', 'तरीफ', 'ni', 'करता', 'I', 'hate', 'myself', 'ya', 'to', 'पका', 'koi', 'ar', 'hi', 'ha']",yes
"['Sab', 'hath', 'धो', 'k', 'पड़े', 'है', 'शिल्प', 'ko', 'degrade', 'करने', 'tum', 'लोगो', 'ko', 'शिल्प', 'चोर', 'k', 'आउर्', 'कुच', 'सुझता', 'ni', 'hate', 'u', 'all', 'शिल्प', 'हेटर्स', 'we', 'वीवर्स', 'love', 'her', 'tum', 'लोगो', 'ko', 'ऐसी', 'कि', 'तैसी']",yes
"['मुझे', 'अज', 'bahut', 'गुस्सा', 'आया', 'wo', 'log', 'ka', 'डिग्राडेशिल्पावोसेस', 'देख', 'के', 'hate', 'them', 'entertainment', 'किरात']",no
"['क्यू', 're', 'रंदी', 'के', 'बच्चे', 'Fake', 'id', 'सर्फ', 'तेरी', 'मा', 'कि', 'chut', 'se', 'hi', 'बना', 'सकता', 'है', 'क्या', 'सुवर', 'कि', 'औलाद', 'Tu', 'हकला', 'हकला', 'क्या', 'करता', 'tu', 'क्या', 'सुवर', 'के', 'बच्चे', 'मोड़ी', 'कि', 'गंद', 'se', 'निकला', 'है', 'ya', 'सालगे', 'के', 'लंड', 'ne', 'तेरी', 'मा', 'ka', 'rape', 'किया', 'tab', 'tu', 'peda', 'हुआ', 'सुवर', 'be', 'बच्चे']",yes
